id_branch,id_ingredient,quantity
57227-291278,23,254
57227-291278,24,199
57227-291278,25,120
57227-291278,26,28
19711-188452,1,83
19711-188452,2,106
19711-188452,3,195
19711-188452,4,150
19711-188452,5,185
19711-188452,6,187
19711-188452,7,243
19711-188452,8,61
19711-188452,9,143
19711-188452,10,60
19711-188452,11,187
19711-188452,12,61
19711-188452,13,76
19711-188452,14,158
19711-188452,15,76
19711-188452,16,257
19711-188452,17,159
19711-188452,18,189
19711-188452,19,17
19711-188452,20,218
19711-188452,21,137
19711-188452,22,295
19711-188452,23,146
19711-188452,24,263
19711-188452,25,27
19711-188452,26,259
20367-205084,1,189
20367-205084,2,73
20367-205084,3,285
20367-205084,4,81
20367-205084,5,189
20367-205084,6,255
20367-205084,7,45
20367-205084,8,183
20367-205084,9,146
20367-205084,10,278
20367-205084,11,291
20367-205084,12,242
20367-205084,13,101
20367-205084,14,201
20367-205084,15,60
20367-205084,16,233
20367-205084,17,217
20367-205084,18,262
20367-205084,19,242
20367-205084,20,297
20367-205084,21,88
20367-205084,22,167
20367-205084,23,111
20367-205084,24,263
20367-205084,25,243
20367-205084,26,122
31170-133731,1,72
31170-133731,2,81
31170-133731,3,106
31170-133731,4,136
31170-133731,5,181
31170-133731,6,79
31170-133731,7,189
31170-133731,8,109
31170-133731,9,101
31170-133731,10,133
31170-133731,11,252
31170-133731,12,121
31170-133731,13,103
31170-133731,14,49
31170-133731,15,71
31170-133731,16,130
31170-133731,17,44
31170-133731,18,74
31170-133731,19,181
31170-133731,20,114
31170-133731,21,38
31170-133731,22,155
31170-133731,23,111
31170-133731,24,269
31170-133731,25,194
31170-133731,26,160
29993-256326,1,260
29993-256326,2,192
29993-256326,3,259
29993-256326,4,277
29993-256326,5,86
29993-256326,6,61
29993-256326,7,208
29993-256326,8,132
29993-256326,9,288
29993-256326,10,192
29993-256326,11,62
29993-256326,12,40
29993-256326,13,201
29993-256326,14,121
29993-256326,15,210
29993-256326,16,190
29993-256326,17,113
29993-256326,18,193
29993-256326,19,63
29993-256326,20,16
29993-256326,21,210
29993-256326,22,46
29993-256326,23,258
29993-256326,24,283
29993-256326,25,212
29993-256326,26,21
30622-299178,1,123
30622-299178,2,243
30622-299178,3,133
30622-299178,4,238
30622-299178,5,188
30622-299178,6,31
30622-299178,7,267
30622-299178,8,36
30622-299178,9,158
30622-299178,10,47
30622-299178,11,268
30622-299178,12,224
30622-299178,13,212
30622-299178,14,194
30622-299178,15,144
30622-299178,16,192
30622-299178,17,258
30622-299178,18,255
30622-299178,19,158
30622-299178,20,72
30622-299178,21,192
30622-299178,22,246
30622-299178,23,38
30622-299178,24,171
30622-299178,25,138
30622-299178,26,106
16681-168584,1,24
16681-168584,2,257
16681-168584,3,85
16681-168584,4,137
16681-168584,5,276
16681-168584,6,143
16681-168584,7,52
16681-168584,8,132
16681-168584,9,52
16681-168584,10,80
16681-168584,11,154
16681-168584,12,18
16681-168584,13,33
16681-168584,14,179
16681-168584,15,57
16681-168584,16,275
16681-168584,17,69
16681-168584,18,141
16681-168584,19,54
16681-168584,20,287
16681-168584,21,111
16681-168584,22,217
16681-168584,23,44
16681-168584,24,271
16681-168584,25,269
16681-168584,26,272
26764-245184,1,31
26764-245184,2,188
26764-245184,3,236
26764-245184,4,207
26764-245184,5,96
26764-245184,6,150
26764-245184,7,93
26764-245184,8,144
26764-245184,9,157
26764-245184,10,193
26764-245184,11,148
26764-245184,12,207
26764-245184,13,120
26764-245184,14,289
26764-245184,15,86
26764-245184,16,274
26764-245184,17,105
26764-245184,18,38
26764-245184,19,202
26764-245184,20,201
26764-245184,21,96
26764-245184,22,292
26764-245184,23,263
26764-245184,24,283
26764-245184,25,173
26764-245184,26,144
28840-251144,1,45
28840-251144,2,18
28840-251144,3,290
28840-251144,4,288
28840-251144,5,289
28840-251144,6,145
28840-251144,7,155
28840-251144,8,195
28840-251144,9,151
28840-251144,10,244
28840-251144,11,164
28840-251144,12,104
28840-251144,13,262
28840-251144,14,94
28840-251144,15,151
28840-251144,16,83
28840-251144,17,240
28840-251144,18,143
28840-251144,19,271
28840-251144,20,76
28840-251144,21,39
28840-251144,22,292
28840-251144,23,19
28840-251144,24,169
28840-251144,25,195
28840-251144,26,109
59694-293962,1,291
59694-293962,2,104
59694-293962,3,168
59694-293962,4,100
59694-293962,5,143
59694-293962,6,95
59694-293962,7,229
59694-293962,8,274
59694-293962,9,90
59694-293962,10,150
59694-293962,11,220
59694-293962,12,135
59694-293962,13,199
59694-293962,14,297
59694-293962,15,218
59694-293962,16,193
59694-293962,17,295
59694-293962,18,26
59694-293962,19,278
59694-293962,20,292
59694-293962,21,165
59694-293962,22,179
59694-293962,23,140
59694-293962,24,94
59694-293962,25,102
59694-293962,26,43
66085-300541,1,205
66085-300541,2,176
66085-300541,3,88
66085-300541,4,150
66085-300541,5,87
66085-300541,6,172
66085-300541,7,99
66085-300541,8,167
66085-300541,9,44
66085-300541,10,26
66085-300541,11,33
66085-300541,12,173
66085-300541,13,257
66085-300541,14,287
66085-300541,15,136
66085-300541,16,146
66085-300541,17,81
66085-300541,18,256
66085-300541,19,239
66085-300541,20,72
66085-300541,21,95
66085-300541,22,100
66085-300541,23,48
66085-300541,24,66
66085-300541,25,267
66085-300541,26,150
2046-141768,1,243
2046-141768,2,251
2046-141768,3,186
2046-141768,4,284
2046-141768,5,68
2046-141768,6,101
2046-141768,7,231
2046-141768,8,123
2046-141768,9,65
2046-141768,10,217
2046-141768,11,174
2046-141768,12,288
2046-141768,13,236
2046-141768,14,135
2046-141768,15,294
2046-141768,16,143
2046-141768,17,226
2046-141768,18,206
2046-141768,19,235
2046-141768,20,180
2046-141768,21,33
2046-141768,22,297
2046-141768,23,245
2046-141768,24,58
2046-141768,25,137
2046-141768,26,121
17707-182486,1,181
17707-182486,2,102
17707-182486,3,202
17707-182486,4,80
17707-182486,5,105
17707-182486,6,241
17707-182486,7,20
17707-182486,8,131
17707-182486,9,236
17707-182486,10,89
17707-182486,11,113
17707-182486,12,21
17707-182486,13,121
17707-182486,14,200
17707-182486,15,261
17707-182486,16,243
17707-182486,17,112
17707-182486,18,116
17707-182486,19,266
17707-182486,20,163
17707-182486,21,237
17707-182486,22,187
17707-182486,23,205
17707-182486,24,167
17707-182486,25,238
17707-182486,26,274
29995-256329,1,70
29995-256329,2,45
29995-256329,3,264
29995-256329,4,134
29995-256329,5,230
29995-256329,6,160
29995-256329,7,138
29995-256329,8,258
29995-256329,9,121
29995-256329,10,28
29995-256329,11,70
29995-256329,12,67
29995-256329,13,211
29995-256329,14,299
29995-256329,15,214
29995-256329,16,69
29995-256329,17,106
29995-256329,18,231
29995-256329,19,181
29995-256329,20,24
29995-256329,21,134
29995-256329,22,294
29995-256329,23,202
29995-256329,24,174
29995-256329,25,48
29995-256329,26,250
64890-299121,1,277
64890-299121,2,300
64890-299121,3,68
64890-299121,4,261
64890-299121,5,96
64890-299121,6,109
64890-299121,7,114
64890-299121,8,75
64890-299121,9,155
64890-299121,10,117
64890-299121,11,277
64890-299121,12,31
64890-299121,13,274
64890-299121,14,183
64890-299121,15,210
64890-299121,16,100
64890-299121,17,134
64890-299121,18,106
64890-299121,19,35
64890-299121,20,100
64890-299121,21,144
64890-299121,22,248
64890-299121,23,117
64890-299121,24,117
64890-299121,25,250
64890-299121,26,63
32102-130344,1,285
32102-130344,2,158
32102-130344,3,175
32102-130344,4,142
32102-130344,5,20
32102-130344,6,133
32102-130344,7,52
32102-130344,8,164
32102-130344,9,285
32102-130344,10,270
32102-130344,11,45
32102-130344,12,200
32102-130344,13,213
32102-130344,14,235
32102-130344,15,56
32102-130344,16,230
32102-130344,17,292
32102-130344,18,54
32102-130344,19,206
32102-130344,20,20
32102-130344,21,298
32102-130344,22,154
32102-130344,23,150
32102-130344,24,170
32102-130344,25,295
32102-130344,26,119
29996-256330,1,148
29996-256330,2,121
29996-256330,3,19
29996-256330,4,159
29996-256330,5,295
29996-256330,6,283
29996-256330,7,119
29996-256330,8,165
29996-256330,9,55
29996-256330,10,290
29996-256330,11,252
29996-256330,12,116
29996-256330,13,66
29996-256330,14,73
29996-256330,15,293
29996-256330,16,255
29996-256330,17,164
29996-256330,18,86
29996-256330,19,188
29996-256330,20,278
29996-256330,21,206
29996-256330,22,285
29996-256330,23,59
29996-256330,24,168
29996-256330,25,74
29996-256330,26,19
31579-113088,1,204
31579-113088,2,43
31579-113088,3,167
31579-113088,4,128
31579-113088,5,65
31579-113088,6,68
31579-113088,7,241
31579-113088,8,289
31579-113088,9,35
31579-113088,10,290
31579-113088,11,57
31579-113088,12,282
31579-113088,13,214
31579-113088,14,273
31579-113088,15,138
31579-113088,16,127
31579-113088,17,236
31579-113088,18,62
31579-113088,19,169
31579-113088,20,76
31579-113088,21,208
31579-113088,22,78
31579-113088,23,103
31579-113088,24,293
31579-113088,25,223
31579-113088,26,67
6144-297244,1,244
6144-297244,2,143
6144-297244,3,125
6144-297244,4,285
6144-297244,5,200
6144-297244,6,268
6144-297244,7,58
6144-297244,8,281
6144-297244,9,21
6144-297244,10,90
6144-297244,11,147
6144-297244,12,193
6144-297244,13,142
6144-297244,14,260
6144-297244,15,166
6144-297244,16,119
6144-297244,17,59
6144-297244,18,98
6144-297244,19,176
6144-297244,20,176
6144-297244,21,262
6144-297244,22,85
6144-297244,23,272
6144-297244,24,264
6144-297244,25,165
6144-297244,26,115
26450-240784,1,41
26450-240784,2,109
26450-240784,3,53
26450-240784,4,115
26450-240784,5,48
26450-240784,6,246
26450-240784,7,256
26450-240784,8,267
26450-240784,9,29
26450-240784,10,198
26450-240784,11,64
26450-240784,12,295
26450-240784,13,120
26450-240784,14,135
26450-240784,15,213
26450-240784,16,183
26450-240784,17,132
26450-240784,18,103
26450-240784,19,129
26450-240784,20,48
26450-240784,21,234
26450-240784,22,132
26450-240784,23,299
26450-240784,24,278
26450-240784,25,131
26450-240784,26,183
21254-210349,1,131
21254-210349,2,157
21254-210349,3,287
21254-210349,4,209
21254-210349,5,65
21254-210349,6,148
21254-210349,7,209
21254-210349,8,175
21254-210349,9,215
21254-210349,10,65
21254-210349,11,95
21254-210349,12,41
21254-210349,13,61
21254-210349,14,113
21254-210349,15,141
21254-210349,16,138
21254-210349,17,167
21254-210349,18,42
21254-210349,19,285
21254-210349,20,67
21254-210349,21,215
21254-210349,22,290
21254-210349,23,160
21254-210349,24,165
21254-210349,25,275
21254-210349,26,251
31819-120544,1,122
31819-120544,2,67
31819-120544,3,160
31819-120544,4,89
31819-120544,5,248
31819-120544,6,225
31819-120544,7,175
31819-120544,8,166
31819-120544,9,108
31819-120544,10,172
31819-120544,11,64
31819-120544,12,125
31819-120544,13,272
31819-120544,14,104
31819-120544,15,87
31819-120544,16,24
31819-120544,17,48
31819-120544,18,203
31819-120544,19,129
31819-120544,20,24
31819-120544,21,40
31819-120544,22,282
31819-120544,23,116
31819-120544,24,136
31819-120544,25,58
31819-120544,26,58
18711-194484,1,39
18711-194484,2,213
18711-194484,3,161
18711-194484,4,43
18711-194484,5,275
18711-194484,6,51
18711-194484,7,53
18711-194484,8,211
18711-194484,9,169
18711-194484,10,169
18711-194484,11,272
18711-194484,12,249
18711-194484,13,74
18711-194484,14,173
18711-194484,15,88
18711-194484,16,171
18711-194484,17,34
18711-194484,18,210
18711-194484,19,189
18711-194484,20,217
18711-194484,21,225
18711-194484,22,103
18711-194484,23,75
18711-194484,24,287
18711-194484,25,84
18711-194484,26,32
17012-169624,1,187
17012-169624,2,57
17012-169624,3,182
17012-169624,4,242
17012-169624,5,283
17012-169624,6,253
17012-169624,7,168
17012-169624,8,181
17012-169624,9,81
17012-169624,10,213
17012-169624,11,206
17012-169624,12,294
17012-169624,13,97
17012-169624,14,67
17012-169624,15,293
17012-169624,16,115
17012-169624,17,252
17012-169624,18,177
17012-169624,19,111
17012-169624,20,148
17012-169624,21,77
17012-169624,22,20
17012-169624,23,130
17012-169624,24,214
17012-169624,25,230
17012-169624,26,169
19175-188465,1,144
19175-188465,2,48
19175-188465,3,61
19175-188465,4,292
19175-188465,5,55
19175-188465,6,269
19175-188465,7,290
19175-188465,8,205
19175-188465,9,72
19175-188465,10,237
19175-188465,11,80
19175-188465,12,83
19175-188465,13,56
19175-188465,14,245
19175-188465,15,138
19175-188465,16,77
19175-188465,17,96
19175-188465,18,52
19175-188465,19,230
19175-188465,20,300
19175-188465,21,205
19175-188465,22,160
19175-188465,23,85
19175-188465,24,158
19175-188465,25,293
19175-188465,26,244
20069-202164,1,90
20069-202164,2,224
20069-202164,3,132
20069-202164,4,191
20069-202164,5,146
20069-202164,6,164
20069-202164,7,117
20069-202164,8,132
20069-202164,9,93
20069-202164,10,245
20069-202164,11,90
20069-202164,12,80
20069-202164,13,290
20069-202164,14,245
20069-202164,15,42
20069-202164,16,270
20069-202164,17,156
20069-202164,18,110
20069-202164,19,269
20069-202164,20,291
20069-202164,21,257
20069-202164,22,257
20069-202164,23,238
20069-202164,24,16
20069-202164,25,150
20069-202164,26,45
56313-290069,1,90
56313-290069,2,280
56313-290069,3,163
56313-290069,4,110
56313-290069,5,139
56313-290069,6,286
56313-290069,7,192
56313-290069,8,56
56313-290069,9,300
56313-290069,10,116
56313-290069,11,125
56313-290069,12,93
56313-290069,13,200
56313-290069,14,70
56313-290069,15,122
56313-290069,16,283
56313-290069,17,170
56313-290069,18,91
56313-290069,19,251
56313-290069,20,205
56313-290069,21,150
56313-290069,22,58
56313-290069,23,96
56313-290069,24,299
56313-290069,25,267
56313-290069,26,42
27192-246869,1,23
27192-246869,2,160
27192-246869,3,29
27192-246869,4,55
27192-246869,5,95
27192-246869,6,69
27192-246869,7,185
27192-246869,8,278
27192-246869,9,17
27192-246869,10,30
27192-246869,11,236
27192-246869,12,159
27192-246869,13,85
27192-246869,14,157
27192-246869,15,296
27192-246869,16,227
27192-246869,17,86
27192-246869,18,154
27192-246869,19,64
27192-246869,20,72
27192-246869,21,189
27192-246869,22,39
27192-246869,23,206
27192-246869,24,41
27192-246869,25,183
27192-246869,26,282
18776-195209,1,31
18776-195209,2,169
18776-195209,3,163
18776-195209,4,36
18776-195209,5,232
18776-195209,6,291
18776-195209,7,65
18776-195209,8,61
18776-195209,9,205
18776-195209,10,203
18776-195209,11,21
18776-195209,12,281
18776-195209,13,287
18776-195209,14,60
18776-195209,15,198
18776-195209,16,18
18776-195209,17,117
18776-195209,18,201
18776-195209,19,223
18776-195209,20,52
18776-195209,21,296
18776-195209,22,264
18776-195209,23,103
18776-195209,24,248
18776-195209,25,105
18776-195209,26,260
54791-288503,1,154
54791-288503,2,184
54791-288503,3,235
54791-288503,4,277
54791-288503,5,226
54791-288503,6,192
54791-288503,7,90
54791-288503,8,182
54791-288503,9,123
54791-288503,10,274
54791-288503,11,157
54791-288503,12,142
54791-288503,13,191
54791-288503,14,165
54791-288503,15,122
54791-288503,16,32
54791-288503,17,93
54791-288503,18,245
54791-288503,19,172
54791-288503,20,130
54791-288503,21,289
54791-288503,22,119
54791-288503,23,105
54791-288503,24,271
54791-288503,25,39
54791-288503,26,130
54790-288505,1,64
54790-288505,2,84
54790-288505,3,204
54790-288505,4,259
54790-288505,5,23
54790-288505,6,137
54790-288505,7,145
54790-288505,8,150
54790-288505,9,292
54790-288505,10,264
54790-288505,11,214
54790-288505,12,224
54790-288505,13,72
54790-288505,14,156
54790-288505,15,250
54790-288505,16,58
54790-288505,17,103
54790-288505,18,291
54790-288505,19,184
54790-288505,20,282
54790-288505,21,123
54790-288505,22,231
54790-288505,23,50
54790-288505,24,88
54790-288505,25,132
54790-288505,26,155
18775-255865,1,171
18775-255865,2,73
18775-255865,3,161
18775-255865,4,223
18775-255865,5,37
18775-255865,6,137
18775-255865,7,50
18775-255865,8,127
18775-255865,9,233
18775-255865,10,281
18775-255865,11,46
18775-255865,12,62
18775-255865,13,144
18775-255865,14,281
18775-255865,15,100
18775-255865,16,227
18775-255865,17,241
18775-255865,18,154
18775-255865,19,131
18775-255865,20,57
18775-255865,21,291
18775-255865,22,35
18775-255865,23,57
18775-255865,24,42
18775-255865,25,55
18775-255865,26,239
58669-292939,1,261
58669-292939,2,88
58669-292939,3,48
58669-292939,4,283
58669-292939,5,122
58669-292939,6,38
58669-292939,7,156
58669-292939,8,40
58669-292939,9,209
58669-292939,10,80
58669-292939,11,123
58669-292939,12,106
58669-292939,13,250
58669-292939,14,130
58669-292939,15,192
58669-292939,16,193
58669-292939,17,96
58669-292939,18,77
58669-292939,19,254
58669-292939,20,80
58669-292939,21,135
58669-292939,22,216
58669-292939,23,288
58669-292939,24,39
58669-292939,25,222
58669-292939,26,234
54300-286574,1,87
54300-286574,2,43
54300-286574,3,68
54300-286574,4,79
54300-286574,5,194
54300-286574,6,165
54300-286574,7,233
54300-286574,8,248
54300-286574,9,114
54300-286574,10,16
54300-286574,11,41
54300-286574,12,38
54300-286574,13,73
54300-286574,14,275
54300-286574,15,98
54300-286574,16,91
54300-286574,17,163
54300-286574,18,291
54300-286574,19,116
54300-286574,20,271
54300-286574,21,131
54300-286574,22,254
54300-286574,23,237
54300-286574,24,224
54300-286574,25,91
54300-286574,26,299
54792-288504,1,158
54792-288504,2,180
54792-288504,3,75
54792-288504,4,252
54792-288504,5,242
54792-288504,6,136
54792-288504,7,28
54792-288504,8,124
54792-288504,9,20
54792-288504,10,22
54792-288504,11,155
54792-288504,12,245
54792-288504,13,128
54792-288504,14,89
54792-288504,15,70
54792-288504,16,135
54792-288504,17,37
54792-288504,18,130
54792-288504,19,229
54792-288504,20,176
54792-288504,21,173
54792-288504,22,130
54792-288504,23,109
54792-288504,24,214
54792-288504,25,204
54792-288504,26,188
58395-292576,1,233
58395-292576,2,74
58395-292576,3,264
58395-292576,4,153
58395-292576,5,16
58395-292576,6,234
58395-292576,7,112
58395-292576,8,240
58395-292576,9,16
58395-292576,10,237
58395-292576,11,167
58395-292576,12,222
58395-292576,13,53
58395-292576,14,122
58395-292576,15,130
58395-292576,16,101
58395-292576,17,34
58395-292576,18,284
58395-292576,19,88
58395-292576,20,41
58395-292576,21,98
58395-292576,22,80
58395-292576,23,150
58395-292576,24,296
58395-292576,25,146
58395-292576,26,111
31820-123524,1,214
31820-123524,2,64
31820-123524,3,255
31820-123524,4,41
31820-123524,5,32
31820-123524,6,189
31820-123524,7,61
31820-123524,8,199
31820-123524,9,165
31820-123524,10,82
31820-123524,11,37
31820-123524,12,183
31820-123524,13,290
31820-123524,14,296
31820-123524,15,52
31820-123524,16,104
31820-123524,17,143
31820-123524,18,60
31820-123524,19,121
31820-123524,20,64
31820-123524,21,108
31820-123524,22,108
31820-123524,23,125
31820-123524,24,106
31820-123524,25,175
31820-123524,26,79
47915-260265,1,75
47915-260265,2,139
47915-260265,3,143
47915-260265,4,40
47915-260265,5,282
47915-260265,6,141
47915-260265,7,170
47915-260265,8,101
47915-260265,9,107
47915-260265,10,244
47915-260265,11,24
47915-260265,12,73
47915-260265,13,73
47915-260265,14,81
47915-260265,15,144
47915-260265,16,282
47915-260265,17,155
47915-260265,18,134
47915-260265,19,138
47915-260265,20,22
47915-260265,21,138
47915-260265,22,28
47915-260265,23,26
47915-260265,24,101
47915-260265,25,158
47915-260265,26,95
32431-134825,1,103
32431-134825,2,183
32431-134825,3,78
32431-134825,4,293
32431-134825,5,20
32431-134825,6,50
32431-134825,7,60
32431-134825,8,96
32431-134825,9,131
32431-134825,10,295
32431-134825,11,201
32431-134825,12,158
32431-134825,13,230
32431-134825,14,298
32431-134825,15,244
32431-134825,16,264
32431-134825,17,224
32431-134825,18,179
32431-134825,19,75
32431-134825,20,53
32431-134825,21,98
32431-134825,22,113
32431-134825,23,157
32431-134825,24,95
32431-134825,25,178
32431-134825,26,282
33709-15178,1,247
33709-15178,2,242
33709-15178,3,85
33709-15178,4,149
33709-15178,5,44
33709-15178,6,174
33709-15178,7,116
33709-15178,8,87
33709-15178,9,52
33709-15178,10,149
33709-15178,11,297
33709-15178,12,285
33709-15178,13,289
33709-15178,14,84
33709-15178,15,18
33709-15178,16,192
33709-15178,17,94
33709-15178,18,78
33709-15178,19,217
33709-15178,20,292
33709-15178,21,34
33709-15178,22,47
33709-15178,23,99
33709-15178,24,278
33709-15178,25,263
33709-15178,26,180
58371-292546,1,211
58371-292546,2,165
58371-292546,3,36
58371-292546,4,215
58371-292546,5,126
58371-292546,6,204
58371-292546,7,300
58371-292546,8,105
58371-292546,9,53
58371-292546,10,33
58371-292546,11,76
58371-292546,12,132
58371-292546,13,187
58371-292546,14,211
58371-292546,15,99
58371-292546,16,112
58371-292546,17,98
58371-292546,18,32
58371-292546,19,257
58371-292546,20,19
58371-292546,21,106
58371-292546,22,275
58371-292546,23,168
58371-292546,24,244
58371-292546,25,265
58371-292546,26,173
50062-272467,1,217
50062-272467,2,73
50062-272467,3,16
50062-272467,4,107
50062-272467,5,134
50062-272467,6,170
50062-272467,7,121
50062-272467,8,75
50062-272467,9,41
50062-272467,10,283
50062-272467,11,129
50062-272467,12,278
50062-272467,13,157
50062-272467,14,168
50062-272467,15,79
50062-272467,16,105
50062-272467,17,210
50062-272467,18,164
50062-272467,19,245
50062-272467,20,172
50062-272467,21,140
50062-272467,22,262
50062-272467,23,115
50062-272467,24,64
50062-272467,25,266
50062-272467,26,26
26451-230784,1,98
26451-230784,2,16
26451-230784,3,252
26451-230784,4,281
26451-230784,5,255
26451-230784,6,143
26451-230784,7,222
26451-230784,8,178
26451-230784,9,17
26451-230784,10,171
26451-230784,11,24
26451-230784,12,99
26451-230784,13,38
26451-230784,14,189
26451-230784,15,95
26451-230784,16,131
26451-230784,17,23
26451-230784,18,93
26451-230784,19,27
26451-230784,20,158
26451-230784,21,153
26451-230784,22,130
26451-230784,23,87
26451-230784,24,243
26451-230784,25,221
26451-230784,26,220
33749-96437,1,285
33749-96437,2,144
33749-96437,3,109
33749-96437,4,194
33749-96437,5,160
33749-96437,6,120
33749-96437,7,216
33749-96437,8,104
33749-96437,9,97
33749-96437,10,145
33749-96437,11,60
33749-96437,12,218
33749-96437,13,174
33749-96437,14,254
33749-96437,15,19
33749-96437,16,215
33749-96437,17,89
33749-96437,18,300
33749-96437,19,72
33749-96437,20,230
33749-96437,21,193
33749-96437,22,105
33749-96437,23,181
33749-96437,24,34
33749-96437,25,196
33749-96437,26,101
33702-295613,1,166
33702-295613,2,119
33702-295613,3,223
33702-295613,4,287
33702-295613,5,61
33702-295613,6,79
33702-295613,7,267
33702-295613,8,269
33702-295613,9,186
33702-295613,10,155
33702-295613,11,74
33702-295613,12,132
33702-295613,13,126
33702-295613,14,87
33702-295613,15,255
33702-295613,16,294
33702-295613,17,62
33702-295613,18,167
33702-295613,19,181
33702-295613,20,246
33702-295613,21,51
33702-295613,22,108
33702-295613,23,246
33702-295613,24,60
33702-295613,25,106
33702-295613,26,239
56487-290438,1,231
56487-290438,2,187
56487-290438,3,282
56487-290438,4,254
56487-290438,5,284
56487-290438,6,187
56487-290438,7,132
56487-290438,8,224
56487-290438,9,142
56487-290438,10,47
56487-290438,11,257
56487-290438,12,236
56487-290438,13,254
56487-290438,14,294
56487-290438,15,42
56487-290438,16,240
56487-290438,17,32
56487-290438,18,295
56487-290438,19,256
56487-290438,20,167
56487-290438,21,143
56487-290438,22,184
56487-290438,23,262
56487-290438,24,15
56487-290438,25,237
56487-290438,26,159
58668-292929,1,135
58668-292929,2,60
58668-292929,3,49
58668-292929,4,164
58668-292929,5,285
58668-292929,6,30
58668-292929,7,99
58668-292929,8,145
58668-292929,9,173
58668-292929,10,193
58668-292929,11,18
58668-292929,12,35
58668-292929,13,143
58668-292929,14,257
58668-292929,15,128
58668-292929,16,46
58668-292929,17,132
58668-292929,18,267
58668-292929,19,180
58668-292929,20,289
58668-292929,21,203
58668-292929,22,149
58668-292929,23,150
58668-292929,24,86
58668-292929,25,39
58668-292929,26,58
49374-267968,1,20
49374-267968,2,198
49374-267968,3,267
49374-267968,4,180
49374-267968,5,219
49374-267968,6,268
49374-267968,7,45
49374-267968,8,104
49374-267968,9,183
49374-267968,10,89
49374-267968,11,197
49374-267968,12,199
49374-267968,13,31
49374-267968,14,186
49374-267968,15,100
49374-267968,16,105
49374-267968,17,170
49374-267968,18,195
49374-267968,19,126
49374-267968,20,163
49374-267968,21,238
49374-267968,22,192
49374-267968,23,105
49374-267968,24,236
49374-267968,25,168
49374-267968,26,214
56031-289921,1,97
56031-289921,2,27
56031-289921,3,27
56031-289921,4,42
56031-289921,5,272
56031-289921,6,64
56031-289921,7,184
56031-289921,8,258
56031-289921,9,124
56031-289921,10,106
56031-289921,11,73
56031-289921,12,41
56031-289921,13,231
56031-289921,14,64
56031-289921,15,175
56031-289921,16,137
56031-289921,17,272
56031-289921,18,195
56031-289921,19,32
56031-289921,20,154
56031-289921,21,156
56031-289921,22,262
56031-289921,23,208
56031-289921,24,284
56031-289921,25,119
56031-289921,26,141
1477-140950,1,272
1477-140950,2,19
1477-140950,3,102
1477-140950,4,147
1477-140950,5,83
1477-140950,6,257
1477-140950,7,274
1477-140950,8,115
1477-140950,9,111
1477-140950,10,44
1477-140950,11,192
1477-140950,12,230
1477-140950,13,257
1477-140950,14,176
1477-140950,15,46
1477-140950,16,255
1477-140950,17,46
1477-140950,18,194
1477-140950,19,25
1477-140950,20,300
1477-140950,21,150
1477-140950,22,255
1477-140950,23,193
1477-140950,24,113
1477-140950,25,43
1477-140950,26,16
32038-129624,1,195
32038-129624,2,66
32038-129624,3,110
32038-129624,4,154
32038-129624,5,169
32038-129624,6,48
32038-129624,7,171
32038-129624,8,287
32038-129624,9,122
32038-129624,10,183
32038-129624,11,143
32038-129624,12,91
32038-129624,13,107
32038-129624,14,33
32038-129624,15,78
32038-129624,16,63
32038-129624,17,156
32038-129624,18,257
32038-129624,19,57
32038-129624,20,238
32038-129624,21,232
32038-129624,22,89
32038-129624,23,248
32038-129624,24,101
32038-129624,25,63
32038-129624,26,284
56943-290943,1,111
56943-290943,2,103
56943-290943,3,190
56943-290943,4,174
56943-290943,5,221
56943-290943,6,27
56943-290943,7,85
56943-290943,8,156
56943-290943,9,136
56943-290943,10,219
56943-290943,11,185
56943-290943,12,164
56943-290943,13,61
56943-290943,14,22
56943-290943,15,169
56943-290943,16,244
56943-290943,17,84
56943-290943,18,239
56943-290943,19,47
56943-290943,20,222
56943-290943,21,51
56943-290943,22,172
56943-290943,23,175
56943-290943,24,208
56943-290943,25,164
56943-290943,26,86
66543-301122,1,43
66543-301122,2,242
66543-301122,3,47
66543-301122,4,155
66543-301122,5,190
66543-301122,6,61
66543-301122,7,221
66543-301122,8,247
66543-301122,9,67
66543-301122,10,38
66543-301122,11,19
66543-301122,12,70
66543-301122,13,15
66543-301122,14,68
66543-301122,15,17
66543-301122,16,175
66543-301122,17,47
66543-301122,18,140
66543-301122,19,245
66543-301122,20,37
66543-301122,21,25
66543-301122,22,15
66543-301122,23,170
66543-301122,24,205
66543-301122,25,201
66543-301122,26,221
23396-229764,1,292
23396-229764,2,100
23396-229764,3,45
23396-229764,4,39
23396-229764,5,79
23396-229764,6,46
23396-229764,7,73
23396-229764,8,256
23396-229764,9,124
23396-229764,10,247
23396-229764,11,199
23396-229764,12,64
23396-229764,13,75
23396-229764,14,271
23396-229764,15,147
23396-229764,16,256
23396-229764,17,45
23396-229764,18,152
23396-229764,19,243
23396-229764,20,104
23396-229764,21,275
23396-229764,22,259
23396-229764,23,87
23396-229764,24,133
23396-229764,25,84
23396-229764,26,53
48733-264826,1,290
48733-264826,2,90
48733-264826,3,56
48733-264826,4,191
48733-264826,5,77
48733-264826,6,222
48733-264826,7,37
48733-264826,8,103
48733-264826,9,294
48733-264826,10,245
48733-264826,11,113
48733-264826,12,135
48733-264826,13,155
48733-264826,14,200
48733-264826,15,69
48733-264826,16,121
